id_producto;id_producto_alternativo;id_subcategoria_producto;desc_producto_english;desc_producto;costo;producto_terminado?;Color;nivel_Stock_seguridad;punto_reorden;precio_lista;talle;rango_talle;peso;dias_necesarios_producir;linea_producto;precio_proveedor;clase;estilo;modelo;fecha_inicio;fecha_fin;estado;EnglishProductSubcategoryName;desc_subcategoria;id_categoria_producto;EnglishProductCategoryName;desc_categoria
504;FR-T67U-58;16;LL Touring Frame - Blue, 58;Ll Marco Touring - Azul, 58;199,8519;VERDADERO;Azul;500;375;333,42;58;54-58 CM;3,16;1;T ;200,052;L ;U ;LL Touring Frame;01/07/2013 0:00;;Activo;Touring Frames;Cuadro de paseo;2;Components;Componente
505;FR-T67U-62;16;LL Touring Frame - Blue, 62;Ll Marco Touring - Azul, 62;199,8519;VERDADERO;Azul;500;375;333,42;62;60-62 CM;3,2;1;T ;200,052;L ;U ;LL Touring Frame;01/07/2013 0:00;;Activo;Touring Frames;Cuadro de paseo;2;Components;Componente
506;FR-T67Y-44;16;LL Touring Frame - Yellow, 44;Ll Marco Touring - Amarillo, 44;199,8519;VERDADERO;Amarillo;500;375;333,42;44;42-46 CM;3,02;1;T ;200,052;L ;U ;LL Touring Frame;01/07/2013 0:00;;Activo;Touring Frames;Cuadro de paseo;2;Components;Componente
507;FR-T67Y-50;16;LL Touring Frame - Yellow, 50;Ll Marco Touring - Amarillo, 50;199,8519;VERDADERO;Amarillo;500;375;333,42;50;48-52 CM;3,1;1;T ;200,052;L ;U ;LL Touring Frame;01/07/2013 0:00;;Activo;Touring Frames;Cuadro de paseo;2;Components;Componente
508;FR-T67Y-54;16;LL Touring Frame - Yellow, 54;Ll Marco Touring - Amarillo, 54;199,8519;VERDADERO;Amarillo;500;375;333,42;54;54-58 CM;3,14;1;T ;200,052;L ;U ;LL Touring Frame;01/07/2013 0:00;;Activo;Touring Frames;Cuadro de paseo;2;Components;Componente
509;FR-T67Y-58;16;LL Touring Frame - Yellow, 58;Ll Marco Touring - Amarillo, 58;199,8519;VERDADERO;Amarillo;500;375;333,42;58;54-58 CM;3,16;1;T ;200,052;L ;U ;LL Touring Frame;01/07/2013 0:00;;Activo;Touring Frames;Cuadro de paseo;2;Components;Componente
510;FR-T67U-44;16;LL Touring Frame - Blue, 44;Ll Marco Touring - Azul, 44;199,8519;VERDADERO;Azul;500;375;333,42;44;42-46 CM;3,02;1;T ;200,052;L ;U ;LL Touring Frame;01/07/2013 0:00;;Activo;Touring Frames;Cuadro de paseo;2;Components;Componente
511;FR-M63S-40;12;ML Mountain Frame-W - Silver, 40;Ml Montaña Marco-W - Plata, 40;199,3757;VERDADERO;Plateado;500;375;364,09;40;38-40 CM;2,77;1;M ;218,454;M ;W ;ML Mountain Frame-W;01/07/2013 0:00;;Activo;Mountain Frames;Cuadro de montaña;2;Components;Componente
512;FR-M63S-42;12;ML Mountain Frame-W - Silver, 42;Ml Montaña Marco-W - Plata, 42;199,3757;VERDADERO;Plateado;500;375;364,09;42;42-46 CM;2,81;1;M ;218,454;M ;W ;ML Mountain Frame-W;01/07/2013 0:00;;Activo;Mountain Frames;Cuadro de montaña;2;Components;Componente
513;FR-M63S-46;12;ML Mountain Frame-W - Silver, 46;Ml Montaña Marco-W - Plata, 46;199,3757;VERDADERO;Plateado;500;375;364,09;46;42-46 CM;2,85;1;M ;218,454;M ;W ;ML Mountain Frame-W;01/07/2013 0:00;;Activo;Mountain Frames;Cuadro de montaña;2;Components;Componente
514;RB-9231;6;Rear Brakes;Frenos Traseros;47,286;VERDADERO;Plateado;500;375;106,5;;NA;317;1;;63,9;;;Rear Brakes;01/07/2013 0:00;;Activo;Brakes;Frenos;2;Components;Componente
515;SE-M236;15;LL Mountain Seat/Saddle;Asiento Ll Montaña / Silla;12,0413;VERDADERO;NA;500;375;27,12;;NA;;1;M ;16,272;L ;;LL Mountain Seat/Saddle 2;01/07/2013 0:00;;Activo;Saddles;Sillín;2;Components;Componente
516;SE-M798;15;ML Mountain Seat/Saddle;Asiento Ml Montaña / Silla;17,3782;VERDADERO;NA;500;375;39,14;;NA;;1;M ;23,484;M ;;ML Mountain Seat/Saddle 2;01/07/2013 0:00;;Activo;Saddles;Sillín;2;Components;Componente
517;SE-M940;15;HL Mountain Seat/Saddle;Asiento Hl Montaña / Silla;23,3722;VERDADERO;NA;500;375;52,64;;NA;;1;M ;31,584;H ;;HL Mountain Seat/Saddle 2;01/07/2013 0:00;;Activo;Saddles;Sillín;2;Components;Componente
518;SE-R581;15;LL Road Seat/Saddle;Asiento Ll Carretera / Silla;12,0413;VERDADERO;NA;500;375;27,12;;NA;;1;R ;16,272;L ;;LL Road Seat/Saddle 1;01/07/2013 0:00;;Activo;Saddles;Sillín;2;Components;Componente
519;SE-R908;15;ML Road Seat/Saddle;Asiento Ml Carretera / Silla;17,3782;VERDADERO;NA;500;375;39,14;;NA;;1;T ;23,484;M ;;ML Road Seat/Saddle 2;01/07/2013 0:00;;Activo;Saddles;Sillín;2;Components;Componente
520;SE-R995;15;HL Road Seat/Saddle;Asiento Hl Carretera / Silla;23,3722;VERDADERO;NA;500;375;52,64;;NA;;1;R ;31,584;H ;;HL Road Seat/Saddle 2;01/07/2013 0:00;;Activo;Saddles;Sillín;2;Components;Componente
521;SE-T312;15;LL Touring Seat/Saddle;Ll Touring Asiento / Silla;12,0413;VERDADERO;NA;500;375;27,12;;NA;;1;T ;16,272;L ;;LL Touring Seat/Saddle;01/07/2013 0:00;;Activo;Saddles;Sillín;2;Components;Componente
522;SE-T762;15;ML Touring Seat/Saddle;Ml Touring Asiento / Silla;17,3782;VERDADERO;NA;500;375;39,14;;NA;;1;T ;23,484;M ;;ML Touring Seat/Saddle;01/07/2013 0:00;;Activo;Saddles;Sillín;2;Components;Componente
523;SE-T924;15;HL Touring Seat/Saddle;Hl Touring Asiento / Saddle;23,3722;VERDADERO;NA;500;375;52,64;;NA;;1;T ;31,584;H ;;HL Touring Seat/Saddle;01/07/2013 0:00;;Activo;Saddles;Sillín;2;Components;Componente
524;FR-M21S-42;12;LL Mountain Frame - Silver, 42;Marco Ll Montaña - Plata, 42;144,5938;VERDADERO;Plateado;500;375;264,05;42;42-46 CM;2,92;1;M ;158,43;L ;U ;LL Mountain Frame;01/07/2013 0:00;;Activo;Mountain Frames;Cuadro de montaña;2;Components;Componente
525;FR-M21S-44;12;LL Mountain Frame - Silver, 44;Marco Ll Montaña - Plata, 44;144,5938;VERDADERO;Plateado;500;375;264,05;44;42-46 CM;2,96;1;M ;158,43;L ;U ;LL Mountain Frame;01/07/2013 0:00;;Activo;Mountain Frames;Cuadro de montaña;2;Components;Componente
526;FR-M21S-48;12;LL Mountain Frame - Silver, 48;Marco Ll Montaña - Plata, 48;144,5938;VERDADERO;Plateado;500;375;264,05;48;48-52 CM;3;1;M ;158,43;L ;U ;LL Mountain Frame;01/07/2013 0:00;;Activo;Mountain Frames;Cuadro de montaña;2;Components;Componente
527;FR-M21S-52;12;LL Mountain Frame - Silver, 52;Marco Ll Montaña - Plata, 52;144,5938;VERDADERO;Plateado;500;375;264,05;52;48-52 CM;3,04;1;M ;158,43;L ;U ;LL Mountain Frame;01/07/2013 0:00;;Activo;Mountain Frames;Cuadro de montaña;2;Components;Componente
528;TT-M928;37;Mountain Tire Tube;Tubo De Montaña De Neumáticos;1,8663;VERDADERO;NA;500;375;4,99;;NA;;0;M ;2,994;;;Mountain Tire Tube;01/07/2013 0:00;;Activo;Tires and Tubes;Cubierta y cámara;4;Accessories;Accesorio
529;TT-R982;37;Road Tire Tube;Tubo Neumático Todoterreno;1,4923;VERDADERO;NA;500;375;3,99;;NA;;0;R ;2,394;;;Road Tire Tube;01/07/2013 0:00;;Activo;Tires and Tubes;Cubierta y cámara;4;Accessories;Accesorio
530;TT-T092;37;Touring Tire Tube;Touring Tubo De Neumático;1,8663;VERDADERO;NA;500;375;4,99;;NA;;0;T ;2,994;;;Touring Tire Tube;01/07/2013 0:00;;Activo;Tires and Tubes;Cubierta y cámara;4;Accessories;Accesorio
531;FR-M21B-42;12;LL Mountain Frame - Black, 42;Marco Ll Montaña - Negro, 42;136,785;VERDADERO;Negro;500;375;249,79;42;42-46 CM;2,92;1;M ;149,874;L ;U ;LL Mountain Frame;01/07/2013 0:00;;Activo;Mountain Frames;Cuadro de montaña;2;Components;Componente
532;FR-M21B-44;12;LL Mountain Frame - Black, 44;Marco Ll Montaña - Negro, 44;136,785;VERDADERO;Negro;500;375;249,79;44;42-46 CM;2,96;1;M ;149,874;L ;U ;LL Mountain Frame;01/07/2013 0:00;;Activo;Mountain Frames;Cuadro de montaña;2;Components;Componente
533;FR-M21B-48;12;LL Mountain Frame - Black, 48;Marco Ll Montaña - Negro, 48;136,785;VERDADERO;Negro;500;375;249,79;48;48-52 CM;3;1;M ;149,874;L ;U ;LL Mountain Frame;01/07/2013 0:00;;Activo;Mountain Frames;Cuadro de montaña;2;Components;Componente
534;FR-M21B-52;12;LL Mountain Frame - Black, 52;Marco Ll Montaña - Negro, 52;136,785;VERDADERO;Negro;500;375;249,79;52;48-52 CM;3,04;1;M ;149,874;L ;U ;LL Mountain Frame;01/07/2013 0:00;;Activo;Mountain Frames;Cuadro de montaña;2;Components;Componente
535;TI-M267;37;LL Mountain Tire;Ll Montaña De Neumáticos;9,3463;VERDADERO;NA;500;375;24,99;;NA;;0;M ;14,994;L ;;LL Mountain Tire;01/07/2013 0:00;;Activo;Tires and Tubes;Cubierta y cámara;4;Accessories;Accesorio
536;TI-M602;37;ML Mountain Tire;Ml Montaña De Neumáticos;11,2163;VERDADERO;NA;500;375;29,99;;NA;;0;M ;17,994;M ;;ML Mountain Tire;01/07/2013 0:00;;Activo;Tires and Tubes;Cubierta y cámara;4;Accessories;Accesorio
537;TI-M823;37;HL Mountain Tire;Hl Montaña De Neumáticos;13,09;VERDADERO;NA;500;375;35;;NA;;0;M ;21;H ;;HL Mountain Tire;01/07/2013 0:00;;Activo;Tires and Tubes;Cubierta y cámara;4;Accessories;Accesorio
538;TI-R092;37;LL Road Tire;Ll Camino De Neumáticos;8,0373;VERDADERO;NA;500;375;21,49;;NA;;0;R ;12,894;L ;;LL Road Tire;01/07/2013 0:00;;Activo;Tires and Tubes;Cubierta y cámara;4;Accessories;Accesorio
539;TI-R628;37;ML Road Tire;Ml Carretera De Neumáticos;9,3463;VERDADERO;NA;500;375;24,99;;NA;;0;R ;14,994;M ;;ML Road Tire;01/07/2013 0:00;;Activo;Tires and Tubes;Cubierta y cámara;4;Accessories;Accesorio
540;TI-R982;37;HL Road Tire;Hl Carretera De Neumáticos;12,1924;VERDADERO;NA;500;375;32,6;;NA;;0;R ;19,56;H ;;HL Road Tire;01/07/2013 0:00;;Activo;Tires and Tubes;Cubierta y cámara;4;Accessories;Accesorio
541;TI-T723;37;Touring Tire;Touring Tire;10,8423;VERDADERO;NA;500;375;28,99;;NA;;0;T ;17,394;;;Touring Tire;01/07/2013 0:00;;Activo;Tires and Tubes;Cubierta y cámara;4;Accessories;Accesorio
542;PD-M282;13;LL Mountain Pedal;Pedal Ll Montaña;17,9776;VERDADERO;Plateado/Negro;500;375;40,49;;NA;218;1;M ;24,294;L ;;LL Mountain Pedal;01/07/2013 0:00;;Activo;Pedals;Pedal;2;Components;Componente
543;PD-M340;13;ML Mountain Pedal;Pedal Ml Montaña;27,568;VERDADERO;Plateado/Negro;500;375;62,09;;NA;215;1;M ;37,254;M ;;ML Mountain Pedal;01/07/2013 0:00;;Activo;Pedals;Pedal;2;Components;Componente
544;PD-M562;13;HL Mountain Pedal;Pedal Hl Montaña;35,9596;VERDADERO;Plateado/Negro;500;375;80,99;;NA;185;1;M ;48,594;H ;;HL Mountain Pedal;01/07/2013 0:00;;Activo;Pedals;Pedal;2;Components;Componente
545;PD-R347;13;LL Road Pedal;Pedal Carretera Ll;17,9776;VERDADERO;Plateado/Negro;500;375;40,49;;NA;189;1;R ;24,294;L ;;LL Road Pedal;01/07/2013 0:00;;Activo;Pedals;Pedal;2;Components;Componente
546;PD-R563;13;ML Road Pedal;Pedal Carretera Ml;27,568;VERDADERO;Plateado/Negro;500;375;62,09;;NA;168;1;R ;37,254;M ;;ML Road Pedal;01/07/2013 0:00;;Activo;Pedals;Pedal;2;Components;Componente
547;PD-R853;13;HL Road Pedal;Pedal Hl Carretera;35,9596;VERDADERO;Plateado/Negro;500;375;80,99;;NA;149;1;R ;48,594;H ;;HL Road Pedal;01/07/2013 0:00;;Activo;Pedals;Pedal;2;Components;Componente
548;PD-T852;13;Touring Pedal;Pedal Touring;35,9596;VERDADERO;Plateado/Negro;500;375;80,99;;NA;;1;T ;48,594;;;Touring Pedal;01/07/2013 0:00;;Activo;Pedals;Pedal;2;Components;Componente
549;FR-M63S-38;12;ML Mountain Frame-W - Silver, 38;Ml Montaña Marco-W - Plata, 38;199,3757;VERDADERO;Plateado;500;375;364,09;38;38-40 CM;2,73;2;M ;218,454;M ;W ;ML Mountain Frame-W;01/07/2013 0:00;;Activo;Mountain Frames;Cuadro de montaña;2;Components;Componente
550;FR-M21B-40;12;LL Mountain Frame - Black, 40;Marco Ll Montaña - Negro, 40;136,785;VERDADERO;Negro;500;375;249,79;40;38-40 CM;2,88;2;M ;149,874;L ;U ;LL Mountain Frame;01/07/2013 0:00;;Activo;Mountain Frames;Cuadro de montaña;2;Components;Componente
551;FR-M21S-40;12;LL Mountain Frame - Silver, 40;Marco Ll Montaña - Plata, 40;144,5938;VERDADERO;Plateado;500;375;264,05;40;38-40 CM;2,88;2;M ;158,43;L ;U ;LL Mountain Frame;01/07/2013 0:00;;Activo;Mountain Frames;Cuadro de montaña;2;Components;Componente
552;FD-2342;9;Front Derailleur;Desviador;40,6216;VERDADERO;Plateado;500;375;91,49;;NA;88;1;;54,894;;;Front Derailleur;01/07/2013 0:00;;Activo;Derailleurs;Desviador;2;Components;Componente
553;HB-T721;4;LL Touring Handlebars;Los Manillares De Rotación Ll;20,464;VERDADERO;NA;500;375;46,09;;NA;;1;T ;27,654;L ;;LL Touring Handlebars;01/07/2013 0:00;;Activo;Handlebars;Barra;2;Components;Componente
554;HB-T928;4;HL Touring Handlebars;Manillares De Rotación Hl;40,6571;VERDADERO;NA;500;375;91,57;;NA;;1;T ;54,942;H ;;HL Touring Handlebars;01/07/2013 0:00;;Activo;Handlebars;Barra;2;Components;Componente
555;FB-9873;6;Front Brakes;Los Frenos Delanteros;47,286;VERDADERO;Plateado;500;375;106,5;;NA;317;1;;63,9;;;Front Brakes;01/07/2013 0:00;;Activo;Brakes;Frenos;2;Components;Componente
556;CS-4759;8;LL Crankset;Ll Bielas;77,9176;VERDADERO;Negro;500;375;175,49;;NA;600;1;;105,294;L ;;LL Crankset;01/07/2013 0:00;;Activo;Cranksets;Bielas;2;Components;Componente
557;CS-6583;8;ML Crankset;Ml Bielas;113,8816;VERDADERO;Negro;500;375;256,49;;NA;635;1;;153,894;M ;;ML Crankset;01/07/2013 0:00;;Activo;Cranksets;Bielas;2;Components;Componente
558;CS-9183;8;HL Crankset;Hl Bielas;179,8156;VERDADERO;Negro;500;375;404,99;;NA;575;1;;242,994;H ;;HL Crankset;01/07/2013 0:00;;Activo;Cranksets;Bielas;2;Components;Componente
559;CH-0234;7;Chain;Cadena;8,9866;VERDADERO;Plateado;500;375;20,24;;NA;;1;;12,144;;;Chain;01/07/2013 0:00;;Activo;Chains;Cadena;2;Components;Componente
560;BK-T44U-60;3;Touring-2000 Blue, 60;Touring-2000 Azul, 60;755,1508;VERDADERO;Azul;100;75;1214,85;60;60-62 CM;27,9;4;T ;728,91;M ;U ;Touring-2000;01/07/2013 0:00;;Activo;Touring Bikes;Bicicleta de paseo;1;Bikes;Bicicleta
561;BK-T79Y-46;3;Touring-1000 Yellow, 46;Touring-1000 Amarillo, 46;1481,9379;VERDADERO;Amarillo;100;75;2384,07;46;42-46 CM;25,13;4;T ;1430,442;H ;U ;Touring-1000;01/07/2013 0:00;;Activo;Touring Bikes;Bicicleta de paseo;1;Bikes;Bicicleta
562;BK-T79Y-50;3;Touring-1000 Yellow, 50;Touring-1000 Amarillo, 50;1481,9379;VERDADERO;Amarillo;100;75;2384,07;50;48-52 CM;25,42;4;T ;1430,442;H ;U ;Touring-1000;01/07/2013 0:00;;Activo;Touring Bikes;Bicicleta de paseo;1;Bikes;Bicicleta
563;BK-T79Y-54;3;Touring-1000 Yellow, 54;Touring-1000 Amarillo, 54;1481,9379;VERDADERO;Amarillo;100;75;2384,07;54;54-58 CM;25,68;4;T ;1430,442;H ;U ;Touring-1000;01/07/2013 0:00;;Activo;Touring Bikes;Bicicleta de paseo;1;Bikes;Bicicleta
564;BK-T79Y-60;3;Touring-1000 Yellow, 60;Touring-1000 Amarillo, 60;1481,9379;VERDADERO;Amarillo;100;75;2384,07;60;60-62 CM;25,9;4;T ;1430,442;H ;U ;Touring-1000;01/07/2013 0:00;;Activo;Touring Bikes;Bicicleta de paseo;1;Bikes;Bicicleta
565;BK-T18U-54;3;Touring-3000 Blue, 54;Touring-3000 Azul, 54;461,4448;VERDADERO;Azul;100;75;742,35;54;54-58 CM;29,68;4;T ;445,41;L ;U ;Touring-3000;01/07/2013 0:00;;Activo;Touring Bikes;Bicicleta de paseo;1;Bikes;Bicicleta
566;BK-T18U-58;3;Touring-3000 Blue, 58;Touring-3000 Azul, 58;461,4448;VERDADERO;Azul;100;75;742,35;58;54-58 CM;29,9;4;T ;445,41;L ;U ;Touring-3000;01/07/2013 0:00;;Activo;Touring Bikes;Bicicleta de paseo;1;Bikes;Bicicleta
567;BK-T18U-62;3;Touring-3000 Blue, 62;Touring-3000 Azul, 62;461,4448;VERDADERO;Azul;100;75;742,35;62;60-62 CM;30;4;T ;445,41;L ;U ;Touring-3000;01/07/2013 0:00;;Activo;Touring Bikes;Bicicleta de paseo;1;Bikes;Bicicleta
568;BK-T18Y-44;3;Touring-3000 Yellow, 44;Touring-3000 Amarillo, 44;461,4448;VERDADERO;Amarillo;100;75;742,35;44;42-46 CM;28,77;4;T ;445,41;L ;U ;Touring-3000;01/07/2013 0:00;;Activo;Touring Bikes;Bicicleta de paseo;1;Bikes;Bicicleta
569;BK-T18Y-50;3;Touring-3000 Yellow, 50;Touring-3000 Amarillo, 50;461,4448;VERDADERO;Amarillo;100;75;742,35;50;48-52 CM;29,13;4;T ;445,41;L ;U ;Touring-3000;01/07/2013 0:00;;Activo;Touring Bikes;Bicicleta de paseo;1;Bikes;Bicicleta
570;BK-T18Y-54;3;Touring-3000 Yellow, 54;Touring-3000 Amarillo, 54;461,4448;VERDADERO;Amarillo;100;75;742,35;54;54-58 CM;29,42;4;T ;445,41;L ;U ;Touring-3000;01/07/2013 0:00;;Activo;Touring Bikes;Bicicleta de paseo;1;Bikes;Bicicleta
571;BK-T18Y-58;3;Touring-3000 Yellow, 58;Touring-3000 Amarillo, 58;461,4448;VERDADERO;Amarillo;100;75;742,35;58;54-58 CM;29,79;4;T ;445,41;L ;U ;Touring-3000;01/07/2013 0:00;;Activo;Touring Bikes;Bicicleta de paseo;1;Bikes;Bicicleta
572;BK-T18Y-62;3;Touring-3000 Yellow, 62;Touring-3000 Amarillo, 62;461,4448;VERDADERO;Amarillo;100;75;742,35;62;60-62 CM;30;4;T ;445,41;L ;U ;Touring-3000;01/07/2013 0:00;;Activo;Touring Bikes;Bicicleta de paseo;1;Bikes;Bicicleta
573;BK-T79U-46;3;Touring-1000 Blue, 46;Touring-1000 Azul, 46;1481,9379;VERDADERO;Azul;100;75;2384,07;46;42-46 CM;25,13;4;T ;1430,442;H ;U ;Touring-1000;01/07/2013 0:00;;Activo;Touring Bikes;Bicicleta de paseo;1;Bikes;Bicicleta
574;BK-T79U-50;3;Touring-1000 Blue, 50;Touring-1000 Azul, 50;1481,9379;VERDADERO;Azul;100;75;2384,07;50;48-52 CM;25,42;4;T ;1430,442;H ;U ;Touring-1000;01/07/2013 0:00;;Activo;Touring Bikes;Bicicleta de paseo;1;Bikes;Bicicleta
575;BK-T79U-54;3;Touring-1000 Blue, 54;Touring-1000 Azul, 54;1481,9379;VERDADERO;Azul;100;75;2384,07;54;54-58 CM;25,68;4;T ;1430,442;H ;U ;Touring-1000;01/07/2013 0:00;;Activo;Touring Bikes;Bicicleta de paseo;1;Bikes;Bicicleta
576;BK-T79U-60;3;Touring-1000 Blue, 60;Touring-1000 Azul, 60;1481,9379;VERDADERO;Azul;100;75;2384,07;60;60-62 CM;25,9;4;T ;1430,442;H ;U ;Touring-1000;01/07/2013 0:00;;Activo;Touring Bikes;Bicicleta de paseo;1;Bikes;Bicicleta
577;BK-T44U-46;3;Touring-2000 Blue, 46;Touring-2000 Azul, 46;755,1508;VERDADERO;Azul;100;75;1214,85;46;42-46 CM;27,13;4;T ;728,91;M ;U ;Touring-2000;01/07/2013 0:00;;Activo;Touring Bikes;Bicicleta de paseo;1;Bikes;Bicicleta
578;BK-T44U-50;3;Touring-2000 Blue, 50;Touring-2000 Azul, 50;755,1508;VERDADERO;Azul;100;75;1214,85;50;48-52 CM;27,42;4;T ;728,91;M ;U ;Touring-2000;01/07/2013 0:00;;Activo;Touring Bikes;Bicicleta de paseo;1;Bikes;Bicicleta
579;BK-T44U-54;3;Touring-2000 Blue, 54;Touring-2000 Azul, 54;755,1508;VERDADERO;Azul;100;75;1214,85;54;54-58 CM;27,68;4;T ;728,91;M ;U ;Touring-2000;01/07/2013 0:00;;Activo;Touring Bikes;Bicicleta de paseo;1;Bikes;Bicicleta
580;BK-R79Y-40;2;Road-350-W Yellow, 40;Carretera-350-W Amarillo, 40;1082,51;VERDADERO;Amarillo;100;75;1700,99;40;38-40 CM;15,35;4;R ;1020,594;M ;W ;Road-350-W;01/07/2013 0:00;;Activo;Road Bikes;Bicicleta de carretera;1;Bikes;Bicicleta
581;BK-R79Y-42;2;Road-350-W Yellow, 42;Carretera-350-W Amarillo, 42;1082,51;VERDADERO;Amarillo;100;75;1700,99;42;42-46 CM;15,77;4;R ;1020,594;M ;W ;Road-350-W;01/07/2013 0:00;;Activo;Road Bikes;Bicicleta de carretera;1;Bikes;Bicicleta
582;BK-R79Y-44;2;Road-350-W Yellow, 44;Carretera-350-W Amarillo, 44;1082,51;VERDADERO;Amarillo;100;75;1700,99;44;42-46 CM;16,13;4;R ;1020,594;M ;W ;Road-350-W;01/07/2013 0:00;;Activo;Road Bikes;Bicicleta de carretera;1;Bikes;Bicicleta
583;BK-R79Y-48;2;Road-350-W Yellow, 48;Carretera-350-W Amarillo, 48;1082,51;VERDADERO;Amarillo;100;75;1700,99;48;48-52 CM;16,42;4;R ;1020,594;M ;W ;Road-350-W;01/07/2013 0:00;;Activo;Road Bikes;Bicicleta de carretera;1;Bikes;Bicicleta
584;BK-R19B-58;2;Road-750 Black, 58;Carretera-750 Negro, 58;343,6496;VERDADERO;Negro;100;75;539,99;58;54-58 CM;20,79;4;R ;323,994;L ;U ;Road-750;01/07/2013 0:00;;Activo;Road Bikes;Bicicleta de carretera;1;Bikes;Bicicleta
585;BK-T18U-44;3;Touring-3000 Blue, 44;Touring-3000 Azul, 44;461,4448;VERDADERO;Azul;100;75;742,35;44;42-46 CM;28,77;4;T ;445,41;L ;U ;Touring-3000;01/07/2013 0:00;;Activo;Touring Bikes;Bicicleta de paseo;1;Bikes;Bicicleta
586;BK-T18U-50;3;Touring-3000 Blue, 50;Touring-3000 Azul, 50;461,4448;VERDADERO;Azul;100;75;742,35;50;48-52 CM;29,13;4;T ;445,41;L ;U ;Touring-3000;01/07/2013 0:00;;Activo;Touring Bikes;Bicicleta de paseo;1;Bikes;Bicicleta
587;BK-M38S-38;1;Mountain-400-W Silver, 38;Montaña-400-W De Plata, 38;419,7784;VERDADERO;Plateado;100;75;769,49;38;38-40 CM;26,35;4;M ;461,694;M ;W ;Mountain-400-W;01/07/2013 0:00;;Activo;Mountain Bikes;Bicicleta de montaña;1;Bikes;Bicicleta
588;BK-M38S-40;1;Mountain-400-W Silver, 40;Montaña-400-W De Plata, 40;419,7784;VERDADERO;Plateado;100;75;769,49;40;38-40 CM;26,77;4;M ;461,694;M ;W ;Mountain-400-W;01/07/2013 0:00;;Activo;Mountain Bikes;Bicicleta de montaña;1;Bikes;Bicicleta
589;BK-M38S-42;1;Mountain-400-W Silver, 42;Montaña-400-W De Plata, 42;419,7784;VERDADERO;Plateado;100;75;769,49;42;42-46 CM;27,13;4;M ;461,694;M ;W ;Mountain-400-W;01/07/2013 0:00;;Activo;Mountain Bikes;Bicicleta de montaña;1;Bikes;Bicicleta
590;BK-M38S-46;1;Mountain-400-W Silver, 46;Montaña-400-W De Plata, 46;419,7784;VERDADERO;Plateado;100;75;769,49;46;42-46 CM;27,42;4;M ;461,694;M ;W ;Mountain-400-W;01/07/2013 0:00;;Activo;Mountain Bikes;Bicicleta de montaña;1;Bikes;Bicicleta
591;BK-M18S-40;1;Mountain-500 Silver, 40;Montaña-500 De Plata, 40;308,2179;VERDADERO;Plateado;100;75;564,99;40;38-40 CM;27,35;4;M ;338,994;L ;U ;Mountain-500;01/07/2013 0:00;;Activo;Mountain Bikes;Bicicleta de montaña;1;Bikes;Bicicleta
592;BK-M18S-42;1;Mountain-500 Silver, 42;Mountain-500 De Plata, 42;308,2179;VERDADERO;Plateado;100;75;564,99;42;42-46 CM;27,77;4;M ;338,994;L ;U ;Mountain-500;01/07/2013 0:00;;Activo;Mountain Bikes;Bicicleta de montaña;1;Bikes;Bicicleta
593;BK-M18S-44;1;Mountain-500 Silver, 44;Montaña-500 De Plata, 44;308,2179;VERDADERO;Plateado;100;75;564,99;44;42-46 CM;28,13;4;M ;338,994;L ;U ;Mountain-500;01/07/2013 0:00;;Activo;Mountain Bikes;Bicicleta de montaña;1;Bikes;Bicicleta
594;BK-M18S-48;1;Mountain-500 Silver, 48;Montaña-500 De Plata, 48;308,2179;VERDADERO;Plateado;100;75;564,99;48;48-52 CM;28,42;4;M ;338,994;L ;U ;Mountain-500;01/07/2013 0:00;;Activo;Mountain Bikes;Bicicleta de montaña;1;Bikes;Bicicleta
595;BK-M18S-52;1;Mountain-500 Silver, 52;Montaña-500 De Plata, 52;308,2179;VERDADERO;Plateado;100;75;564,99;52;48-52 CM;28,68;4;M ;338,994;L ;U ;Mountain-500;01/07/2013 0:00;;Activo;Mountain Bikes;Bicicleta de montaña;1;Bikes;Bicicleta
596;BK-M18B-40;1;Mountain-500 Black, 40;Montaña-500 Negro, 40;294,5797;VERDADERO;Negro;100;75;539,99;40;38-40 CM;27,35;4;M ;323,994;L ;U ;Mountain-500;01/07/2013 0:00;;Activo;Mountain Bikes;Bicicleta de montaña;1;Bikes;Bicicleta
597;BK-M18B-42;1;Mountain-500 Black, 42;Montaña-500 Negro, 42;294,5797;VERDADERO;Negro;100;75;539,99;42;42-46 CM;27,77;4;M ;323,994;L ;U ;Mountain-500;01/07/2013 0:00;;Activo;Mountain Bikes;Bicicleta de montaña;1;Bikes;Bicicleta
598;BK-M18B-44;1;Mountain-500 Black, 44;Montaña-500 Negro, 44;294,5797;VERDADERO;Negro;100;75;539,99;44;42-46 CM;28,13;4;M ;323,994;L ;U ;Mountain-500;01/07/2013 0:00;;Activo;Mountain Bikes;Bicicleta de montaña;1;Bikes;Bicicleta
599;BK-M18B-48;1;Mountain-500 Black, 48;Montaña-500 Negro, 48;294,5797;VERDADERO;Negro;100;75;539,99;48;48-52 CM;28,42;4;M ;323,994;L ;U ;Mountain-500;01/07/2013 0:00;;Activo;Mountain Bikes;Bicicleta de montaña;1;Bikes;Bicicleta
